transaction_id,date,branch,product_category,product_name,unit_price,quantity_sold,total_sales,payment_method,customer_gender,customer_age,satisfaction_rating,promo_status,daily_ad_spend
TRX01925,2026-03-07,Surabaya,Smartphone,Smartphone MaxEdge,2230000,5,11150000,E-Wallet,M,47.0,5.0,Promo Period,3566000
TRX02191,2026-03-07,Surabaya,Smartphone,Smartphone NovaLite,7040000,2,14080000,E-Wallet,F,41.0,3.0,Promo Period,3534000
TRX01773,2026-03-07,Malang,Smartphone,Smartphone Z5,4922000,5,24610000,E-Wallet,F,24.0,5.0,Promo Period,1589000
TRX01699,2026-03-07,Jakarta,Smartphone,Smartphone MaxEdge,5976000,4,23904000,Cash,M,47.0,4.0,Promo Period,2747000
TRX00053,2026-03-07,Malang,Laptop,Laptop UltraSlim,8769000,1,8769000,E-Wallet,F,36.0,4.0,Promo Period,2391000
TRX02145,2026-03-07,Malang,Home Appliances,TV LED 32in,3751000,3,11253000,Debit Card,F,30.0,4.0,Promo Period,1078000
TRX00746,2026-03-07,Jakarta,Smartphone,Smartphone NovaLite,5931000,2,11862000,Debit Card,M,,5.0,Promo Period,3740000
TRX00301,2026-03-07,Surabaya,Smartphone,Smartphone Air,1749000,4,6996000,E-Wallet,F,34.0,3.0,Promo Period,1127000
TRX00194,2026-03-07,Surabaya,Accessories,Wireless Mouse,315000,5,1575000,Credit Card,F,31.0,4.0,Promo Period,4048000
TRX00998,2026-03-07,Surabaya,Smartphone,Smartphone MaxEdge,5487000,6,32922000,Debit Card,M,,4.0,Promo Period,2612000
TRX01927,2026-03-07,Malang,Laptop,Laptop ProBook,12025000,6,72150000,Credit Card,M,35.0,3.0,Promo Period,2573000
TRX02053,2026-03-07,Surabaya,Accessories,Powerbank 10000mAh,308000,4,1232000,E-Wallet,F,23.0,3.0,Promo Period,2734000
TRX00765,2026-03-07,Jakarta,Laptop,Laptop UltraSlim,12751000,4,51004000,Credit Card,F,37.0,1.0,Promo Period,3824000
TRX01572,2026-03-07,Surabaya,Laptop,Laptop A14,14413000,5,72065000,E-Wallet,M,35.0,5.0,Promo Period,522000
TRX00063,2026-03-08,Jakarta,Smartphone,Smartphone MaxEdge,7229000,3,21687000,Cash,F,39.0,3.0,Promo Period,4626000
TRX01052,2026-03-08,Malang,Laptop,Laptop A14,7544000,6,45264000,Credit Card,F,29.0,5.0,Promo Period,1767000
TRX01271,2026-03-08,Surabaya,Smartphone,Smartphone NovaLite,7415000,4,29660000,E-Wallet,F,38.0,5.0,Promo Period,1853000
TRX02056,2026-03-08,Surabaya,Home Appliances,2-Door Refrigerator,1774000,3,5322000,Debit Card,F,33.0,4.0,Promo Period,2687000
TRX00393,2026-03-08,Jakarta,Laptop,Laptop UltraSlim,9129000,1,9129000,Debit Card,M,40.0,4.0,Promo Period,2711000
TRX01151,2026-03-08,Surabaya,Accessories,Phone Case,107000,6,642000,E-Wallet,F,31.0,4.0,Promo Period,751000
TRX00201,2026-03-08,Malang,Smartphone,Smartphone Z5,6622000,5,33110000,Debit Card,M,24.0,3.0,Promo Period,2568000
TRX01360,2026-03-08,Surabaya,Laptop,Laptop ProBook,8125000,7,56875000,Cash,M,45.0,4.0,Promo Period,326000
TRX00628,2026-03-08,Bandung,Accessories,Bluetooth Earphones,132000,4,528000,Debit Card,F,33.0,4.0,Promo Period,4717000
TRX01138,2026-03-08,Surabaya,Laptop,Laptop ProBook,7669000,4,30676000,Debit Card,M,27.0,4.0,Promo Period,898000
TRX00630,2026-03-08,Surabaya,Home Appliances,Rice Cooker,1169000,3,3507000,E-Wallet,F,29.0,5.0,Promo Period,4575000
TRX00068,2026-03-09,Surabaya,Accessories,Wireless Mouse,345000,5,1725000,Cash,F,44.0,3.0,Promo Period,3976000
TRX01937,2026-03-09,Jakarta,Laptop,Laptop ProBook,6398000,5,31990000,E-Wallet,F,40.0,4.0,Promo Period,4041000
TRX00374,2026-03-09,Surabaya,Smartphone,Smartphone NovaLite,2589000,4,10356000,E-Wallet,F,35.0,4.0,Promo Period,1444000
TRX01864,2026-03-09,Surabaya,Smartphone,Smartphone Z5,5038000,1,5038000,E-Wallet,F,27.0,5.0,Promo Period,2449000
TRX00909,2026-03-09,Malang,Smartphone,Smartphone NovaLite,1828000,2,3656000,E-Wallet,M,31.0,5.0,Promo Period,1467000
TRX01857,2026-03-09,Malang,Smartphone,Smartphone Z5,3796000,4,15184000,Debit Card,M,21.0,3.0,Promo Period,1320000
TRX00498,2026-03-09,Malang,Accessories,Powerbank 10000mAh,171000,2,342000,Cash,F,31.0,3.0,Promo Period,2988000
TRX01044,2026-03-09,Jakarta,Laptop,Laptop ProBook,6806000,3,20418000,Credit Card,M,,4.0,Promo Period,1525000
TRX01967,2026-03-09,Surabaya,Smartphone,Smartphone NovaLite,2019000,2,4038000,Debit Card,F,24.0,4.0,Promo Period,4581000
TRX00332,2026-03-09,Jakarta,Home Appliances,2-Door Refrigerator,4812000,4,19248000,E-Wallet,F,35.0,5.0,Promo Period,1099000
TRX00576,2026-03-09,Bandung,Smartphone,Smartphone MaxEdge,2480000,1,2480000,Cash,M,38.0,5.0,Promo Period,4229000
TRX00022,2026-03-09,Malang,Smartphone,Smartphone NovaLite,6124000,2,12248000,E-Wallet,M,22.0,4.0,Promo Period,3890000
TRX01268,2026-03-09,Surabaya,Laptop,Laptop A14,12715000,2,25430000,Debit Card,F,28.0,,Promo Period,481000
TRX00913,2026-03-10,Malang,Smartphone,Smartphone NovaLite,6420000,4,25680000,Cash,M,40.0,2.0,Promo Period,562000
TRX00379,2026-03-10,Surabaya,Smartphone,Smartphone Air,1591000,4,6364000,Debit Card,F,23.0,5.0,Promo Period,4366000
TRX00634,2026-03-10,Malang,Laptop,Laptop X1,13634000,5,68170000,E-Wallet,M,33.0,3.0,Promo Period,2370000
TRX00188,2026-03-10,Surabaya,Accessories,Phone Case,238000,2,476000,Debit Card,M,39.0,4.0,Promo Period,475000
TRX01748,2026-03-10,Malang,Accessories,Wireless Mouse,472000,4,1888000,E-Wallet,F,34.0,3.0,Promo Period,1139000
TRX01718,2026-03-10,Surabaya,Smartphone,Smartphone MaxEdge,5111000,4,20444000,Credit Card,M,31.0,4.0,Promo Period,3346000
TRX01945,2026-03-10,Jakarta,Smartphone,Smartphone NovaLite,5668000,7,39676000,Credit Card,M,41.0,2.0,Promo Period,2421000
TRX01772,2026-03-10,Surabaya,Smartphone,Smartphone Air,7923000,5,39615000,Debit Card,M,34.0,5.0,Promo Period,334000
TRX00770,2026-03-10,Jakarta,Laptop,Laptop ProBook,12755000,2,25510000,E-Wallet,F,30.0,4.0,Promo Period,1038000
TRX01159,2026-03-11,Malang,Laptop,Laptop A14,8565000,4,34260000,E-Wallet,F,56.0,5.0,Promo Period,1892000
TRX01881,2026-03-11,Jakarta,Accessories,Powerbank 10000mAh,156000,7,1092000,E-Wallet,M,37.0,3.0,Promo Period,2138000
TRX00614,2026-03-11,Bandung,Smartphone,Smartphone Z5,3126000,5,15630000,Debit Card,M,25.0,5.0,Promo Period,4283000
TRX01761,2026-03-11,Surabaya,Laptop,Laptop A14,12459000,5,62295000,E-Wallet,F,,4.0,Promo Period,3696000
TRX01468,2026-03-11,Malang,Smartphone,Smartphone Air,3886000,6,23316000,E-Wallet,F,28.0,4.0,Promo Period,613000
TRX01385,2026-03-11,Jakarta,Home Appliances,Electric Fan,2479000,5,12395000,Credit Card,F,46.0,4.0,Promo Period,1322000
TRX01285,2026-03-11,Malang,Accessories,Bluetooth Earphones,499000,5,2495000,E-Wallet,M,44.0,4.0,Promo Period,4590000
TRX01593,2026-03-11,Bandung,Smartphone,Smartphone MaxEdge,2581000,3,7743000,Cash,M,19.0,5.0,Promo Period,1729000
TRX00758,2026-03-11,Malang,Home Appliances,Rice Cooker,2859000,6,17154000,Debit Card,F,38.0,1.0,Promo Period,3478000
TRX01017,2026-03-11,Malang,Home Appliances,Rice Cooker,3617000,1,3617000,E-Wallet,F,31.0,,Promo Period,2669000
TRX00809,2026-03-12,Jakarta,Home Appliances,Rice Cooker,5044000,7,35308000,Debit Card,F,32.0,4.0,Promo Period,1141000
TRX00094,2026-03-12,Bandung,Laptop,Laptop A14,11003000,5,55015000,E-Wallet,M,35.0,5.0,Promo Period,2164000
TRX01173,2026-03-12,Jakarta,Accessories,Wireless Mouse,155000,6,930000,Credit Card,M,25.0,3.0,Promo Period,1142000
TRX01066,2026-03-12,Malang,Laptop,Laptop A14,12330000,5,61650000,E-Wallet,M,31.0,4.0,Promo Period,3407000
TRX01629,2026-03-12,Surabaya,Accessories,Powerbank 10000mAh,83000,2,166000,E-Wallet,F,26.0,4.0,Promo Period,4502000
TRX01478,2026-03-13,Bandung,Laptop,Laptop A14,5425000,3,16275000,E-Wallet,F,20.0,4.0,Promo Period,3914000
TRX01774,2026-03-13,Malang,Smartphone,Smartphone MaxEdge,1778000,5,8890000,Credit Card,F,,,Promo Period,1530000
TRX00440,2026-03-13,Surabaya,Smartphone,Smartphone MaxEdge,5631000,4,22524000,Debit Card,F,22.0,5.0,Promo Period,2153000
TRX01352,2026-03-13,Jakarta,Accessories,Wireless Mouse,92000,2,184000,Credit Card,F,30.0,5.0,Promo Period,885000
TRX01666,2026-03-13,Bandung,Laptop,Laptop X1,8040000,2,16080000,E-Wallet,F,42.0,3.0,Promo Period,3724000
TRX01320,2026-03-13,Bandung,Smartphone,Smartphone Air,5196000,5,25980000,Debit Card,M,29.0,4.0,Promo Period,3918000
TRX01921,2026-03-13,Surabaya,Laptop,Laptop UltraSlim,14883000,6,89298000,Debit Card,F,39.0,5.0,Promo Period,4617000
TRX01283,2026-03-13,Malang,Accessories,Bluetooth Earphones,360000,3,1080000,Debit Card,F,33.0,2.0,Promo Period,4516000
TRX01694,2026-03-13,Bandung,Smartphone,Smartphone Air,4784000,7,33488000,Debit Card,F,29.0,,Promo Period,2616000
TRX01094,2026-03-13,Malang,Accessories,Powerbank 10000mAh,349000,1,349000,Debit Card,M,22.0,5.0,Promo Period,4568000
TRX00552,2026-03-13,Malang,Smartphone,Smartphone Air,6772000,4,27088000,Credit Card,M,,4.0,Promo Period,2550000
TRX02059,2026-03-13,Bandung,Smartphone,Smartphone Air,1500000,4,6000000,Cash,M,40.0,4.0,Promo Period,2588000
TRX02012,2026-03-13,Malang,Smartphone,Smartphone Air,5572000,1,5572000,E-Wallet,F,29.0,4.0,Promo Period,4518000
TRX02003,2026-03-13,Bandung,Accessories,Wireless Mouse,313000,2,626000,Cash,F,36.0,3.0,Promo Period,3973000
TRX01754,2026-03-13,Surabaya,Laptop,Laptop ProBook,10819000,2,21638000,E-Wallet,M,27.0,4.0,Promo Period,2862000
TRX02140,2026-03-14,Surabaya,Laptop,Laptop A14,7507000,6,45042000,E-Wallet,M,30.0,4.0,Promo Period,1194000
TRX02134,2026-03-14,Malang,Smartphone,Smartphone NovaLite,6025000,6,36150000,Cash,F,61.0,4.0,Promo Period,3854000
TRX02073,2026-03-14,Jakarta,Laptop,Laptop UltraSlim,5728000,5,28640000,Debit Card,M,27.0,3.0,Promo Period,3596000
TRX02060,2026-03-14,Surabaya,Accessories,Bluetooth Earphones,295000,3,885000,Credit Card,F,38.0,4.0,Promo Period,4301000
TRX00957,2026-03-14,Bandung,Laptop,Laptop X1,8465000,5,42325000,Cash,F,42.0,4.0,Promo Period,2442000
TRX00027,2026-03-14,Surabaya,Smartphone,Smartphone MaxEdge,5498000,7,38486000,E-Wallet,F,39.0,4.0,Promo Period,2631000
TRX02163,2026-03-14,Malang,Laptop,Laptop A14,5421000,4,21684000,E-Wallet,F,20.0,,Promo Period,1302000
TRX01847,2026-03-14,Surabaya,Home Appliances,Electric Fan,2574000,5,12870000,Credit Card,F,39.0,3.0,Promo Period,2448000
TRX01302,2026-03-14,Jakarta,Home Appliances,Rice Cooker,3512000,6,21072000,Debit Card,F,33.0,4.0,Promo Period,3413000
TRX01956,2026-03-14,Surabaya,Home Appliances,2-Door Refrigerator,2080000,5,10400000,E-Wallet,M,50.0,,Promo Period,511000
TRX01168,2026-03-14,Surabaya,Accessories,Wireless Mouse,61000,3,183000,E-Wallet,M,35.0,3.0,Promo Period,3624000
TRX02076,2026-03-15,Malang,Accessories,Powerbank 10000mAh,63000,4,252000,E-Wallet,F,32.0,4.0,Regular,1940000
TRX01875,2026-03-15,Surabaya,Laptop,Laptop X1,5674000,3,17022000,E-Wallet,F,40.0,5.0,Regular,945000
TRX00585,2026-03-15,Malang,Home Appliances,2-Door Refrigerator,4326000,5,21630000,Cash,F,38.0,4.0,Regular,366000
TRX00164,2026-03-15,Bandung,Smartphone,Smartphone MaxEdge,5987000,4,23948000,E-Wallet,M,34.0,4.0,Regular,2715000
TRX01688,2026-03-15,Surabaya,Laptop,Laptop ProBook,7294000,2,14588000,Cash,F,36.0,5.0,Regular,2559000
TRX00144,2026-03-15,Malang,Smartphone,Smartphone MaxEdge,4025000,1,4025000,Credit Card,F,40.0,5.0,Regular,1810000
TRX01340,2026-03-15,Jakarta,Laptop,Laptop ProBook,12169000,5,60845000,Credit Card,M,39.0,4.0,Regular,1399000
TRX00687,2026-03-15,Surabaya,Laptop,Laptop X1,8695000,2,17390000,Debit Card,M,43.0,4.0,Regular,1066000
TRX00942,2026-03-15,Jakarta,Accessories,Wireless Mouse,497000,5,2485000,E-Wallet,F,26.0,4.0,Regular,1286000
TRX01131,2026-03-15,Surabaya,Smartphone,Smartphone NovaLite,6212000,2,12424000,E-Wallet,F,41.0,3.0,Regular,2690000
TRX00962,2026-03-15,Malang,Home Appliances,Electric Fan,4524000,1,4524000,E-Wallet,F,30.0,3.0,Regular,2074000
TRX01866,2026-03-15,Surabaya,Accessories,Phone Case,365000,2,730000,E-Wallet,M,37.0,4.0,Regular,961000
TRX00065,2026-03-16,Malang,Smartphone,Smartphone MaxEdge,3403000,5,17015000,Credit Card,M,33.0,5.0,Regular,1047000
TRX00373,2026-03-16,Malang,Smartphone,Smartphone Z5,5548000,1,5548000,Credit Card,M,41.0,3.0,Regular,801000
TRX00496,2026-03-16,Jakarta,Accessories,Wireless Mouse,376000,1,376000,E-Wallet,F,36.0,5.0,Regular,2598000
TRX01835,2026-03-16,Jakarta,Home Appliances,2-Door Refrigerator,842000,3,2526000,Credit Card,M,37.0,4.0,Regular,1598000
TRX01762,2026-03-16,Surabaya,Laptop,Laptop A14,6471000,4,25884000,Cash,F,18.0,4.0,Regular,2427000
TRX00163,2026-03-16,Surabaya,Laptop,Laptop A14,7297000,5,36485000,Debit Card,M,44.0,3.0,Regular,2844000
TRX00907,2026-03-16,Surabaya,Laptop,Laptop A14,6322000,5,31610000,Credit Card,M,43.0,5.0,Regular,1641000
TRX01495,2026-03-16,Malang,Smartphone,Smartphone NovaLite,6551000,3,19653000,Credit Card,M,22.0,2.0,Regular,2230000
TRX01252,2026-03-16,Bandung,Accessories,Phone Case,206000,3,618000,Cash,F,41.0,5.0,Regular,1056000
TRX02017,2026-03-16,Malang,Laptop,Laptop X1,12988000,5,64940000,Credit Card,M,39.0,2.0,Regular,1703000
TRX01584,2026-03-16,Surabaya,Smartphone,Smartphone Air,3009000,3,9027000,E-Wallet,M,47.0,5.0,Regular,2904000
TRX00960,2026-03-16,Malang,Smartphone,Smartphone MaxEdge,3745000,1,3745000,Credit Card,M,28.0,2.0,Regular,1684000
TRX01888,2026-03-16,Surabaya,Smartphone,Smartphone Air,5008000,4,20032000,E-Wallet,F,50.0,,Regular,745000
TRX02192,2026-03-16,Jakarta,Accessories,Powerbank 10000mAh,456000,5,2280000,E-Wallet,F,25.0,4.0,Regular,2651000
TRX01719,2026-03-16,Surabaya,Accessories,Phone Case,163000,3,489000,E-Wallet,F,37.0,5.0,Regular,2704000
TRX00624,2026-03-17,Surabaya,Home Appliances,TV LED 32in,4348000,3,13044000,Debit Card,F,28.0,5.0,Regular,378000
TRX01635,2026-03-17,Malang,Accessories,Bluetooth Earphones,305000,2,610000,Cash,F,25.0,4.0,Regular,1979000
TRX00972,2026-03-17,Surabaya,Smartphone,Smartphone Air,3577000,2,7154000,E-Wallet,M,39.0,4.0,Regular,1690000
TRX01480,2026-03-17,Bandung,Accessories,Powerbank 10000mAh,81000,2,162000,E-Wallet,F,28.0,4.0,Regular,1861000
TRX00732,2026-03-17,Bandung,Smartphone,Smartphone NovaLite,7296000,2,14592000,E-Wallet,F,33.0,4.0,Regular,2312000
TRX01485,2026-03-17,Malang,Home Appliances,2-Door Refrigerator,3405000,4,13620000,Cash,F,31.0,,Regular,2286000
TRX00248,2026-03-17,Surabaya,Home Appliances,Rice Cooker,2790000,3,8370000,Cash,M,18.0,,Regular,1318000
TRX01678,2026-03-17,Surabaya,Laptop,Laptop X1,14469000,5,72345000,Credit Card,F,45.0,4.0,Regular,1251000
TRX00425,2026-03-17,Jakarta,Accessories,Bluetooth Earphones,240000,5,1200000,Credit Card,M,27.0,4.0,Regular,1523000
TRX00929,2026-03-17,Surabaya,Smartphone,Smartphone MaxEdge,1942000,5,9710000,Credit Card,M,42.0,5.0,Regular,1755000
TRX00275,2026-03-17,Bandung,Smartphone,Smartphone MaxEdge,2438000,5,12190000,E-Wallet,F,23.0,5.0,Regular,422000
TRX01079,2026-03-17,Malang,Home Appliances,2-Door Refrigerator,1228000,3,3684000,Debit Card,M,43.0,4.0,Regular,953000
TRX00165,2026-03-17,Surabaya,Accessories,Powerbank 10000mAh,340000,3,1020000,E-Wallet,F,28.0,4.0,Regular,1442000
TRX00464,2026-03-17,Bandung,Laptop,Laptop ProBook,14322000,1,14322000,Cash,M,54.0,3.0,Regular,2857000
TRX01191,2026-03-17,Bandung,Smartphone,Smartphone MaxEdge,4841000,3,14523000,E-Wallet,M,29.0,5.0,Regular,2906000
TRX01309,2026-03-17,Surabaya,Laptop,Laptop ProBook,9964000,1,9964000,Debit Card,F,40.0,4.0,Regular,958000
TRX00572,2026-03-17,Jakarta,Laptop,Laptop UltraSlim,12877000,4,51508000,Debit Card,F,37.0,4.0,Regular,281000
TRX02070,2026-03-17,Jakarta,Smartphone,Smartphone NovaLite,3701000,5,18505000,E-Wallet,M,25.0,5.0,Regular,1513000
TRX01225,2026-03-17,Malang,Accessories,Wireless Mouse,324000,5,1620000,Cash,F,30.0,3.0,Regular,933000
TRX01043,2026-03-17,Jakarta,Smartphone,Smartphone MaxEdge,7081000,3,21243000,Debit Card,M,32.0,3.0,Regular,1215000
TRX01185,2026-03-18,Malang,Home Appliances,2-Door Refrigerator,5466000,1,5466000,Debit Card,M,38.0,3.0,Regular,1149000
TRX01059,2026-03-18,Surabaya,Smartphone,Smartphone Air,1689000,2,3378000,Debit Card,F,32.0,,Regular,1456000
TRX01374,2026-03-18,Surabaya,Smartphone,Smartphone Z5,7416000,3,22248000,Credit Card,M,26.0,,Regular,2701000
TRX00777,2026-03-18,Malang,Accessories,Powerbank 10000mAh,261000,1,261000,Cash,F,29.0,,Regular,2922000
TRX01333,2026-03-18,Surabaya,Smartphone,Smartphone MaxEdge,7486000,2,14972000,Debit Card,M,31.0,3.0,Regular,752000
TRX01841,2026-03-18,Bandung,Accessories,Powerbank 10000mAh,446000,1,446000,E-Wallet,F,34.0,4.0,Regular,462000
TRX01437,2026-03-19,Jakarta,Accessories,Powerbank 10000mAh,166000,4,664000,Debit Card,M,53.0,4.0,Regular,286000
TRX00500,2026-03-19,Malang,Smartphone,Smartphone Z5,2013000,5,10065000,E-Wallet,M,25.0,5.0,Regular,2307000
TRX01687,2026-03-19,Jakarta,Accessories,Phone Case,467000,5,2335000,Credit Card,M,24.0,4.0,Regular,814000
TRX00547,2026-03-19,Malang,Accessories,Wireless Mouse,106000,2,212000,Credit Card,F,42.0,2.0,Regular,1140000
TRX01153,2026-03-19,Surabaya,Accessories,Bluetooth Earphones,324000,4,1296000,Cash,F,25.0,3.0,Regular,2526000
TRX00954,2026-03-19,Jakarta,Smartphone,Smartphone NovaLite,6757000,5,33785000,E-Wallet,M,24.0,4.0,Regular,1389000
TRX00238,2026-03-20,Surabaya,Smartphone,Smartphone Z5,7867000,2,15734000,Debit Card,M,26.0,4.0,Regular,550000
TRX01496,2026-03-20,Bandung,Laptop,Laptop ProBook,6883000,5,34415000,Cash,M,48.0,2.0,Regular,2944000
TRX01741,2026-03-20,Jakarta,Laptop,Laptop A14,9346000,5,46730000,Debit Card,M,34.0,4.0,Regular,2610000
TRX00994,2026-03-20,Malang,Smartphone,Smartphone Air,5511000,5,27555000,Debit Card,F,23.0,2.0,Regular,2975000
TRX02007,2026-03-20,Surabaya,Home Appliances,Rice Cooker,2328000,1,2328000,Cash,M,36.0,4.0,Regular,2701000
TRX00091,2026-03-20,Surabaya,Laptop,Laptop A14,5663000,4,22652000,Debit Card,M,62.0,,Regular,2923000
TRX00155,2026-03-20,Malang,Home Appliances,Rice Cooker,1042000,5,5210000,Debit Card,F,44.0,5.0,Regular,616000
TRX00005,2026-03-20,Malang,Accessories,Phone Case,187000,1,187000,E-Wallet,F,39.0,5.0,Regular,1161000
TRX01924,2026-03-20,Surabaya,Laptop,Laptop X1,9190000,1,9190000,Debit Card,F,30.0,3.0,Regular,1266000
TRX01444,2026-03-20,Malang,Smartphone,Smartphone Z5,3897000,5,19485000,Debit Card,M,,5.0,Regular,993000
TRX01100,2026-03-20,Jakarta,Accessories,Bluetooth Earphones,181000,4,724000,Credit Card,M,33.0,5.0,Regular,2363000
TRX00621,2026-03-20,Malang,Laptop,Laptop X1,10215000,4,40860000,Credit Card,F,29.0,3.0,Regular,361000
TRX00795,2026-03-20,Surabaya,Laptop,Laptop X1,12642000,4,50568000,Credit Card,F,31.0,,Regular,708000
TRX00407,2026-03-20,Jakarta,Smartphone,Smartphone NovaLite,3067000,2,6134000,Debit Card,F,32.0,4.0,Regular,851000
TRX00473,2026-03-20,Surabaya,Accessories,Powerbank 10000mAh,442000,1,442000,Credit Card,M,45.0,5.0,Regular,2048000
TRX00354,2026-03-20,Bandung,Laptop,Laptop UltraSlim,6329000,1,6329000,Debit Card,F,26.0,,Regular,1751000
TRX00435,2026-03-20,Malang,Laptop,Laptop ProBook,10665000,2,21330000,Credit Card,F,42.0,5.0,Regular,1630000
TRX00633,2026-03-20,Jakarta,Smartphone,Smartphone Air,5467000,5,27335000,Cash,M,26.0,3.0,Regular,2705000
TRX01220,2026-03-21,Bandung,Laptop,Laptop A14,10226000,1,10226000,Debit Card,F,43.0,5.0,Regular,2505000
TRX02078,2026-03-21,Surabaya,Accessories,Bluetooth Earphones,212000,1,212000,E-Wallet,F,18.0,2.0,Regular,400000
TRX00082,2026-03-21,Malang,Home Appliances,2-Door Refrigerator,2716000,1,2716000,E-Wallet,M,51.0,5.0,Regular,2655000
TRX02135,2026-03-21,Malang,Accessories,Bluetooth Earphones,436000,5,2180000,Cash,M,46.0,5.0,Regular,2066000
TRX00121,2026-03-21,Malang,Home Appliances,Rice Cooker,3715000,4,14860000,E-Wallet,F,24.0,4.0,Regular,2694000
TRX00004,2026-03-21,Jakarta,Home Appliances,2-Door Refrigerator,3107000,3,9321000,E-Wallet,M,28.0,5.0,Regular,989000
TRX01039,2026-03-21,Jakarta,Smartphone,Smartphone Z5,5588000,2,11176000,Debit Card,F,32.0,5.0,Regular,313000
TRX00285,2026-03-21,Bandung,Home Appliances,2-Door Refrigerator,2235000,1,2235000,E-Wallet,F,30.0,5.0,Regular,2712000
TRX01418,2026-03-21,Malang,Smartphone,Smartphone Air,7114000,1,7114000,E-Wallet,F,46.0,4.0,Regular,2339000
TRX01992,2026-03-21,Bandung,Smartphone,Smartphone Z5,5668000,4,22672000,E-Wallet,M,40.0,4.0,Regular,2174000
TRX00298,2026-03-21,Bandung,Home Appliances,Rice Cooker,1601000,4,6404000,Credit Card,M,37.0,4.0,Regular,1234000
TRX00756,2026-03-21,Bandung,Accessories,Wireless Mouse,66000,4,264000,Credit Card,F,49.0,2.0,Regular,970000
TRX00140,2026-03-21,Malang,Smartphone,Smartphone Z5,2876000,3,8628000,Credit Card,F,31.0,4.0,Regular,2851000
TRX01293,2026-03-22,Surabaya,Accessories,Phone Case,363000,3,1089000,Cash,M,27.0,5.0,Regular,1027000
TRX00219,2026-03-22,Jakarta,Smartphone,Smartphone Z5,7428000,2,14856000,Credit Card,M,23.0,,Regular,2225000
TRX00689,2026-03-22,Bandung,Home Appliances,2-Door Refrigerator,1617000,2,3234000,E-Wallet,M,23.0,3.0,Regular,1093000
TRX01729,2026-03-22,Jakarta,Smartphone,Smartphone Air,7985000,2,15970000,E-Wallet,F,29.0,1.0,Regular,1747000
TRX00047,2026-03-22,Jakarta,Accessories,Bluetooth Earphones,322000,3,966000,E-Wallet,F,,4.0,Regular,2235000
TRX00186,2026-03-22,Bandung,Accessories,Phone Case,120000,4,480000,Credit Card,M,43.0,4.0,Regular,1965000
TRX00030,2026-03-22,Bandung,Laptop,Laptop A14,10456000,5,52280000,Debit Card,M,28.0,,Regular,2299000
TRX00869,2026-03-22,Surabaya,Smartphone,Smartphone MaxEdge,7119000,4,28476000,Debit Card,M,37.0,5.0,Regular,1605000
TRX00935,2026-03-22,Malang,Laptop,Laptop X1,13575000,4,54300000,Debit Card,M,38.0,3.0,Regular,1003000
TRX01263,2026-03-22,Surabaya,Smartphone,Smartphone Air,3785000,2,7570000,E-Wallet,F,35.0,4.0,Regular,1664000
TRX00267,2026-03-22,Malang,Home Appliances,2-Door Refrigerator,3759000,1,3759000,E-Wallet,M,48.0,5.0,Regular,1503000
TRX02157,2026-03-22,Malang,Laptop,Laptop X1,14344000,2,28688000,Credit Card,M,31.0,5.0,Regular,2939000
TRX00923,2026-03-22,Malang,Smartphone,Smartphone NovaLite,4742000,2,9484000,Cash,M,40.0,5.0,Regular,2558000
TRX00800,2026-03-22,Malang,Home Appliances,Rice Cooker,5919000,4,23676000,E-Wallet,M,44.0,4.0,Regular,1293000
TRX01643,2026-03-22,Malang,Smartphone,Smartphone Z5,5528000,2,11056000,E-Wallet,F,45.0,5.0,Regular,424000
TRX02146,2026-03-22,Surabaya,Smartphone,Smartphone Z5,3016000,3,9048000,Cash,F,,5.0,Regular,288000
TRX01373,2026-03-23,Jakarta,Laptop,Laptop UltraSlim,13836000,2,27672000,Debit Card,F,30.0,4.0,Regular,2998000
TRX01331,2026-03-23,Jakarta,Smartphone,Smartphone Air,5803000,5,29015000,E-Wallet,F,35.0,4.0,Regular,1090000
TRX01319,2026-03-23,Malang,Smartphone,Smartphone Air,3132000,5,15660000,E-Wallet,F,33.0,3.0,Regular,2002000
TRX02040,2026-03-23,Surabaya,Smartphone,Smartphone NovaLite,6724000,2,13448000,E-Wallet,F,31.0,5.0,Regular,2595000
TRX01473,2026-03-23,Jakarta,Laptop,Laptop A14,8612000,1,8612000,E-Wallet,F,25.0,5.0,Regular,1072000
TRX01057,2026-03-23,Malang,Home Appliances,Electric Fan,5558000,4,22232000,Cash,F,34.0,5.0,Regular,2752000
